AOU_Code,AcceptedTSN,Admin_Sheet,Admin_Unit_Code,Common_Name,Date,Distance,Disturbance,End_Time,Flyover_Observed,Habitat,Humidity,ID_Method,Initial_Three_Min_Cnt,Interval_Length,Location_Type,NPSTaxonCode,Observer,PIF_Watchlist_Status,Plot_Name,Regional_Stewardship_Status,Scientific_Name,Sex,Site_Name,Sky,Start_Time,Sub_Unit_Code,Temperature,Visit,Wind,Year
EATO,179276.0,CATO,CATO,Eastern Towhee,2018-06-13,<= 50 Meters,No effect on count,08:53:00,False,Forest,73.1999969482422,Calling,False,5 - 7.5 min,Forest,83803.0,Brian Swimelar,False,CATO-0271,True,Pipilo erythrophthalmus,Undetermined,CATO 4,Fog,08:43:00,,20.7000007629395,2,Calm (< 1 mph) smoke rises vertically,2018
BHCO,179112.0,CATO,CATO,Brown-headed Cowbird,2018-06-13,<= 50 Meters,No effect on count,08:53:00,False,Forest,73.1999969482422,Calling,False,2.5 - 5 min,Forest,94215.0,Brian Swimelar,False,CATO-0271,False,Molothrus ater,,CATO 4,Fog,08:43:00,,20.7000007629395,2,Calm (< 1 mph) smoke rises vertically,2018
BAOR,179083.0,CATO,CATO,Baltimore Oriole,2018-06-13,<= 50 Meters,No effect on count,08:53:00,False,Forest,73.1999969482422,Singing,False,5 - 7.5 min,Forest,93655.0,Brian Swimelar,False,CATO-0271,False,Icterus galbula,,CATO 4,Fog,08:43:00,,20.7000007629395,2,Calm (< 1 mph) smoke rises vertically,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-13,50 - 100 Meters,No effect on count,08:53:00,False,Forest,73.1999969482422,Calling,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0271,True,Contopus virens,Undetermined,CATO 4,Fog,08:43:00,,20.7000007629395,2,Calm (< 1 mph) smoke rises vertically,2018
CARW,178581.0,CATO,CATO,Carolina Wren,2018-06-13,<= 50 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Singing,True,0-2.5 min,Forest,88350.0,Brian Swimelar,False,CATO-0294,False,Thryothorus ludovicianus,,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,CATO,CATO,Acadian Flycatcher,2018-06-13,<= 50 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Singing,False,5 - 7.5 min,Forest,85824.0,Brian Swimelar,False,CATO-0294,True,Empidonax virescens,,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-13,<= 50 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Singing,True,2.5 - 5 min,Forest,93587.0,Brian Swimelar,False,CATO-0294,False,Vireo olivaceus,Undetermined,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
DOWO,178259.0,CATO,CATO,Downy Woodpecker,2018-06-13,<= 50 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Calling,True,0-2.5 min,Forest,84936.0,Brian Swimelar,False,CATO-0294,True,Picoides pubescens,,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-13,50 - 100 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0294,True,Contopus virens,Undetermined,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-13,<= 50 Meters,Serious effect on count,08:26:00,False,Forest,73.1999969482422,Calling,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0294,True,Contopus virens,Undetermined,CATO 4,Fog,08:16:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,CATO,CATO,Blue Jay,2018-06-13,<= 50 Meters,No effect on count,07:33:00,False,Forest,73.1999969482422,Visualization,False,2.5 - 5 min,Forest,86252.0,Brian Swimelar,False,CATO-0160,False,Cyanocitta cristata,,CATO 4,Mist/Drizzle,07:23:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,CATO,CATO,Blue Jay,2018-06-13,<= 50 Meters,No effect on count,07:33:00,False,Forest,73.1999969482422,Calling,False,2.5 - 5 min,Forest,86252.0,Brian Swimelar,False,CATO-0160,False,Cyanocitta cristata,,CATO 4,Mist/Drizzle,07:23:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
SCTA,179883.0,CATO,CATO,Scarlet Tanager,2018-06-13,<= 50 Meters,No effect on count,07:33:00,False,Forest,73.1999969482422,Visualization,False,2.5 - 5 min,Forest,88071.0,Brian Swimelar,False,CATO-0160,True,Piranga olivacea,Undetermined,CATO 4,Mist/Drizzle,07:23:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,CATO,CATO,Acadian Flycatcher,2018-06-13,50 - 100 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Singing,True,0-2.5 min,Forest,85824.0,Brian Swimelar,False,CATO-0158,True,Empidonax virescens,,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-13,<= 50 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Visualization,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0158,False,Vireo olivaceus,,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-13,50 - 100 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0158,False,Vireo olivaceus,Undetermined,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
HOWA,950029.0,CATO,CATO,Hooded Warbler,2018-06-13,<= 50 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Singing,False,7.5 - 10 min,Forest,773816.0,Brian Swimelar,False,CATO-0158,True,Setophaga citrina,Undetermined,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-13,<= 50 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Singing,False,2.5 - 5 min,Forest,85846.0,Brian Swimelar,False,CATO-0158,True,Contopus virens,Undetermined,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,CATO,CATO,Acadian Flycatcher,2018-06-13,<= 50 Meters,No effect on count,07:04:00,False,Forest,73.1999969482422,Singing,False,7.5 - 10 min,Forest,85824.0,Brian Swimelar,False,CATO-0158,True,Empidonax virescens,,CATO 4,Mist/Drizzle,06:54:00,,20.7000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,CATO,CATO,American Crow,2018-06-13,<= 50 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Calling,True,0-2.5 min,Forest,87106.0,Brian Swimelar,False,CATO-0176,False,Corvus brachyrhynchos,,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
AMRO,179759.0,CATO,CATO,American Robin,2018-06-13,<= 50 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Singing,True,0-2.5 min,Forest,87136.0,Brian Swimelar,False,CATO-0176,False,Turdus migratorius,Undetermined,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
PIWO,178166.0,CATO,CATO,Pileated Woodpecker,2018-06-13,<= 50 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Calling,False,2.5 - 5 min,Forest,84833.0,Brian Swimelar,False,CATO-0176,False,Dryocopus pileatus,,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
NOPA,950033.0,CATO,CATO,Northern Parula,2018-06-13,50 - 100 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Singing,False,2.5 - 5 min,Forest,890949.0,Brian Swimelar,False,CATO-0176,False,Setophaga americana,Undetermined,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,CATO,CATO,Blue Jay,2018-06-13,50 - 100 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Calling,False,5 - 7.5 min,Forest,86252.0,Brian Swimelar,False,CATO-0176,False,Cyanocitta cristata,,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
AMRE,178979.0,CATO,CATO,American Redstart,2018-06-13,<= 50 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Singing,True,0-2.5 min,Forest,92746.0,Brian Swimelar,False,CATO-0176,False,Setophaga ruticilla,Undetermined,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
NOCA,179124.0,CATO,CATO,Northern Cardinal,2018-06-13,<= 50 Meters,No effect on count,06:20:00,False,Forest,72.5999984741211,Singing,False,2.5 - 5 min,Forest,94228.0,Brian Swimelar,False,CATO-0176,False,Cardinalis cardinalis,,CATO 4,Mist/Drizzle,06:10:00,,22.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
CACH,554383.0,CATO,CATO,Carolina Chickadee,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Calling,True,0-2.5 min,Forest,265876.0,Brian Swimelar,False,CATO-0342,True,Poecile carolinensis,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
ACFL,178339.0,CATO,CATO,Acadian Flycatcher,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,True,0-2.5 min,Forest,85824.0,Brian Swimelar,False,CATO-0342,True,Empidonax virescens,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
AMRO,179759.0,CATO,CATO,American Robin,2018-06-20,,No effect on count,08:51:00,True,Forest,58.0,Singing,True,0-2.5 min,Forest,87136.0,Brian Swimelar,False,CATO-0342,False,Turdus migratorius,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
AMRO,179759.0,CATO,CATO,American Robin,2018-06-20,50 - 100 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,False,5 - 7.5 min,Forest,87136.0,Brian Swimelar,False,CATO-0342,False,Turdus migratorius,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
BGGN,179853.0,CATO,CATO,Blue-gray Gnatcatcher,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Calling,False,2.5 - 5 min,Forest,88038.0,Brian Swimelar,False,CATO-0342,False,Polioptila caerulea,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
BLJA,179680.0,CATO,CATO,Blue Jay,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Calling,True,0-2.5 min,Forest,86252.0,Brian Swimelar,False,CATO-0342,False,Cyanocitta cristata,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
CACH,554383.0,CATO,CATO,Carolina Chickadee,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,False,7.5 - 10 min,Forest,265876.0,Brian Swimelar,False,CATO-0342,True,Poecile carolinensis,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,False,2.5 - 5 min,Forest,85846.0,Brian Swimelar,False,CATO-0342,True,Contopus virens,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,CATO,CATO,Eastern Tufted Titmouse,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,True,0-2.5 min,Forest,266957.0,Brian Swimelar,False,CATO-0342,False,Baeolophus bicolor,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,CATO,CATO,Red-bellied Woodpecker,2018-06-20,50 - 100 Meters,No effect on count,08:51:00,False,Forest,58.0,Calling,False,5 - 7.5 min,Forest,84865.0,Brian Swimelar,False,CATO-0342,False,Melanerpes carolinus,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,CATO,CATO,Red-bellied Woodpecker,2018-06-20,<= 50 Meters,No effect on count,08:51:00,False,Forest,58.0,Calling,False,7.5 - 10 min,Forest,84865.0,Brian Swimelar,False,CATO-0342,False,Melanerpes carolinus,,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
WBNU,178775.0,CATO,CATO,White-breasted Nuthatch,2018-06-20,50 - 100 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,True,0-2.5 min,Forest,90935.0,Brian Swimelar,False,CATO-0342,False,Sitta carolinensis,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,50 - 100 Meters,No effect on count,08:51:00,False,Forest,58.0,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0342,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,08:41:00,,24.6000003814697,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0346,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
AMCR,179731.0,CATO,CATO,American Crow,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Calling,False,5 - 7.5 min,Forest,87106.0,Brian Swimelar,False,CATO-0346,False,Corvus brachyrhynchos,,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-20,<= 50 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0346,True,Contopus virens,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,CATO,CATO,Eastern Tufted Titmouse,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,False,2.5 - 5 min,Forest,266957.0,Brian Swimelar,False,CATO-0346,False,Baeolophus bicolor,,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,<= 50 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0346,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,<= 50 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,False,2.5 - 5 min,Forest,93587.0,Brian Swimelar,False,CATO-0346,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
WBNU,178775.0,CATO,CATO,White-breasted Nuthatch,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Calling,False,7.5 - 10 min,Forest,90935.0,Brian Swimelar,False,CATO-0346,False,Sitta carolinensis,,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
WOTH,179777.0,CATO,CATO,Wood Thrush,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,False,2.5 - 5 min,Forest,87156.0,Brian Swimelar,True,CATO-0346,True,Hylocichla mustelina,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
OVEN,178927.0,CATO,CATO,Ovenbird,2018-06-20,50 - 100 Meters,No effect on count,06:26:00,False,Forest,50.0999984741211,Singing,True,0-2.5 min,Forest,92689.0,Brian Swimelar,False,CATO-0346,False,Seiurus aurocapillus,Undetermined,CATO 8,Clear or Few Clouds,06:16:00,,23.0,2,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,CATO,CATO,Red-bellied Woodpecker,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Calling,False,5 - 7.5 min,Forest,84865.0,Brian Swimelar,False,CATO-0347,False,Melanerpes carolinus,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
YBCU,177831.0,CATO,CATO,Yellow-billed Cuckoo,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,89102.0,Brian Swimelar,False,CATO-0347,False,Coccyzus americanus,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0347,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
RBWO,178195.0,CATO,CATO,Red-bellied Woodpecker,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Calling,True,0-2.5 min,Forest,84865.0,Brian Swimelar,False,CATO-0347,False,Melanerpes carolinus,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
GCFL,178309.0,CATO,CATO,Great Crested Flycatcher,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,False,5 - 7.5 min,Forest,85791.0,Brian Swimelar,False,CATO-0347,False,Myiarchus crinitus,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
GCFL,178309.0,CATO,CATO,Great Crested Flycatcher,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,85791.0,Brian Swimelar,False,CATO-0347,False,Myiarchus crinitus,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
ETTI,554138.0,CATO,CATO,Eastern Tufted Titmouse,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,False,7.5 - 10 min,Forest,266957.0,Brian Swimelar,False,CATO-0347,False,Baeolophus bicolor,,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,False,2.5 - 5 min,Forest,85846.0,Brian Swimelar,False,CATO-0347,True,Contopus virens,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-20,<= 50 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0347,True,Contopus virens,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
EATO,179276.0,CATO,CATO,Eastern Towhee,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,83803.0,Brian Swimelar,False,CATO-0347,True,Pipilo erythrophthalmus,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
BAWW,178844.0,CATO,CATO,Black-and-white Warbler,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,False,2.5 - 5 min,Forest,91012.0,Brian Swimelar,False,CATO-0347,False,Mniotilta varia,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
WBNU,178775.0,CATO,CATO,White-breasted Nuthatch,2018-06-20,50 - 100 Meters,No effect on count,06:51:00,False,Forest,51.7999992370605,Singing,True,0-2.5 min,Forest,90935.0,Brian Swimelar,False,CATO-0347,False,Sitta carolinensis,Undetermined,CATO 8,Clear or Few Clouds,06:41:00,,23.2000007629395,2,Light air movement (1-3 mph) smoke drifts,2018
WOTH,179777.0,CATO,CATO,Wood Thrush,2018-06-20,50 - 100 Meters,Serious effect on count,07:46:00,False,Forest,64.4000015258789,Singing,True,0-2.5 min,Forest,87156.0,Brian Swimelar,True,CATO-0365,True,Hylocichla mustelina,Undetermined,CATO 8,Clear or Few Clouds,07:36:00,,21.8999996185303,2,Light breeze (4-7 mph) wind felt on face,2018
EAWP,178359.0,CATO,CATO,Eastern Wood-Pewee,2018-06-20,<= 50 Meters,Serious effect on count,07:46:00,False,Forest,64.4000015258789,Singing,True,0-2.5 min,Forest,85846.0,Brian Swimelar,False,CATO-0365,True,Contopus virens,Undetermined,CATO 8,Clear or Few Clouds,07:36:00,,21.8999996185303,2,Light breeze (4-7 mph) wind felt on face,2018
REVI,179021.0,CATO,CATO,Red-eyed Vireo,2018-06-20,<= 50 Meters,No effect on count,07:18:00,False,Forest,57.9000015258789,Singing,False,5 - 7.5 min,Forest,93587.0,Brian Swimelar,False,CATO-0359,False,Vireo olivaceus,Undetermined,CATO 8,Clear or Few Clouds,07:08:00,,20.6000003814697,2,Light breeze (4-7 mph) wind felt on face,2018
AMCR,179731.0,CATO,CATO,American Crow,2018-06-20,<= 50 Meters,No effect on count,07:18:00,False,Forest,57.9000015258789,Calling,False,2.5 - 5 min,Forest,87106.0,Brian Swimelar,False,CATO-0359,False,Corvus brachyrhynchos,,CATO 8,Clear or Few Clouds,07:08:00,,20.6000003814697,2,Light breeze (4-7 mph) wind felt on face,2018
AMRO,179759.0,CATO,CATO,American Robin,2018-06-20,<= 50 Meters,No effect on count,07:18:00,False,Forest,57.9000015258789,Singing,True,0-2.5 min,Forest,87136.0,Brian Swimelar,False,CATO-0359,False,Turdus migratorius,Undetermined,CATO 8,Clear or Few Clouds,07:08:00,,20.6000003814697,2,Light breeze (4-7 mph) wind felt on face,2018
BAWW,178844.0,CATO,CATO,Black-and-white Warbler,2018-06-20,50 - 100 Meters,No effect on count,07:18:00,False,Forest,57.9000015258789,Singing,False,5 - 7.5 min,Forest,91012.0,Brian Swimelar,False,CATO-0359,False,Mniotilta varia,Undetermined,CATO 8,Clear or Few Clouds,07:08:00,,20.6000003814697,2,Light breeze (4-7 mph) wind felt on face,2018
